,Nap,Tmax,Tmin,Csapadék,Tavg,next_day,next_week,next_month
40592,2012-02-20,7.1,1.4,0.0,4.25,9.75,11.100000000000001,14.4
40593,2012-02-21,6.2,-2.0,0.0,2.1,6.35,7.35,13.55
40594,2012-02-22,9.6,-1.5,0.0,4.05,1.9500000000000002,4.8,10.9
40595,2012-02-23,8.0,-1.6,0.0,3.2,1.7,4.4,15.100000000000001
40596,2012-02-24,12.8,5.2,0.0,9.0,7.3500000000000005,2.0,14.850000000000001
40597,2012-02-25,11.7,7.8,0.0,9.75,8.6,1.4000000000000001,9.85
40598,2012-02-26,8.7,4.0,0.0,6.35,11.100000000000001,1.6,11.5
40599,2012-02-27,4.7,-0.8,0.0,1.9500000000000002,7.35,4.4,7.0
40600,2012-02-28,3.8,-0.4,2.7,1.7,4.8,5.800000000000001,10.05
40601,2012-02-29,13.8,0.9,0.0,7.3500000000000005,4.4,6.65,13.2
40602,2012-03-01,14.0,3.2,0.0,8.6,2.0,6.75,17.15
40603,2012-03-02,13.3,8.9,0.0,11.100000000000001,1.4000000000000001,9.45,17.799999999999997
40604,2012-03-03,12.1,2.6,0.0,7.35,1.6,9.5,16.4
40605,2012-03-04,10.2,-0.6,0.0,4.8,4.4,10.3,11.5
40606,2012-03-05,9.5,-0.7,0.0,4.4,5.800000000000001,10.1,6.1
40607,2012-03-06,6.9,-2.9,0.0,2.0,6.65,13.2,5.3999999999999995
40608,2012-03-07,4.9,-2.1,0.0,1.4000000000000001,6.75,15.3,6.65
40609,2012-03-08,4.7,-1.5,0.0,1.6,9.45,13.65,12.15
40610,2012-03-09,9.3,-0.5,0.0,4.4,9.5,12.05,12.100000000000001
40611,2012-03-10,11.8,-0.2,0.0,5.800000000000001,10.3,12.95,11.45
40612,2012-03-11,9.8,3.5,0.2,6.65,10.1,14.45,13.55
40613,2012-03-12,10.6,2.9,0.0,6.75,13.2,14.3,14.05
40614,2012-03-13,12.9,6.0,0.0,9.45,15.3,15.35,11.649999999999999
40615,2012-03-14,12.5,6.5,0.0,9.5,13.65,14.4,9.45
40616,2012-03-15,15.2,5.4,0.0,10.3,12.05,13.55,11.75
40617,2012-03-16,18.9,1.3,0.0,10.1,12.95,10.9,13.0
40618,2012-03-17,22.2,4.2,0.0,13.2,14.45,15.100000000000001,14.2
40619,2012-03-18,20.7,9.9,0.0,15.3,14.3,14.850000000000001,14.1
40620,2012-03-19,17.1,10.2,0.0,13.65,15.35,9.85,13.9
40621,2012-03-20,16.8,7.3,0.0,12.05,14.4,11.5,12.3
40622,2012-03-21,19.5,6.4,0.0,12.95,13.55,7.0,14.649999999999999
40623,2012-03-22,21.2,7.7,0.0,14.45,10.9,10.05,14.5
40624,2012-03-23,21.5,7.1,0.0,14.3,15.100000000000001,13.2,16.299999999999997
40625,2012-03-24,22.4,8.3,0.0,15.35,14.850000000000001,17.15,18.45
40626,2012-03-25,21.0,7.8,0.0,14.4,9.85,17.799999999999997,21.25
40627,2012-03-26,18.5,8.6,0.0,13.55,11.5,16.4,22.9
40628,2012-03-27,16.8,5.0,0.0,10.9,7.0,11.5,23.35
40629,2012-03-28,20.8,9.4,0.0,15.100000000000001,10.05,6.1,24.0
40630,2012-03-29,17.8,11.9,0.6,14.850000000000001,13.2,5.3999999999999995,24.6
40631,2012-03-30,13.2,6.5,0.0,9.85,17.15,6.65,22.85
40632,2012-03-31,14.6,8.4,0.0,11.5,17.799999999999997,12.15,19.65
40633,2012-04-01,12.1,1.9,0.0,7.0,16.4,12.100000000000001,19.75
40634,2012-04-02,16.3,3.8,0.0,10.05,11.5,11.45,19.55
40635,2012-04-03,21.0,5.4,0.0,13.2,6.1,13.55,18.0
40636,2012-04-04,23.4,10.9,0.0,17.15,5.3999999999999995,14.05,16.700000000000003
40637,2012-04-05,24.4,11.2,9.7,17.799999999999997,6.65,11.649999999999999,18.25
40638,2012-04-06,21.1,11.7,0.1,16.4,12.15,9.45,20.35
40639,2012-04-07,15.6,7.4,7.0,11.5,12.100000000000001,11.75,22.0
40640,2012-04-08,9.5,2.7,0.0,6.1,11.45,13.0,22.4
40641,2012-04-09,10.2,0.6,0.0,5.3999999999999995,13.55,14.2,13.15
40642,2012-04-10,13.5,-0.2,0.0,6.65,14.05,14.1,12.35
40643,2012-04-11,18.6,5.7,0.0,12.15,11.649999999999999,13.9,14.45
40644,2012-04-12,15.8,8.4,0.6,12.100000000000001,9.45,12.3,14.450000000000001
40645,2012-04-13,18.5,4.4,0.2,11.45,11.75,14.649999999999999,13.35
40646,2012-04-14,16.3,10.8,0.0,13.55,13.0,14.5,13.3
40647,2012-04-15,17.6,10.5,0.0,14.05,14.2,16.299999999999997,16.35
40648,2012-04-16,14.6,8.7,0.0,11.649999999999999,14.1,18.45,19.45
40649,2012-04-17,12.8,6.1,0.0,9.45,13.9,21.25,21.1
40650,2012-04-18,16.2,7.3,0.0,11.75,12.3,22.9,21.25
40651,2012-04-19,17.0,9.0,0.0,13.0,14.649999999999999,23.35,21.3
40652,2012-04-20,20.9,7.5,1.3,14.2,14.5,24.0,23.1
40653,2012-04-21,17.7,10.5,0.0,14.1,16.299999999999997,24.6,20.700000000000003
40654,2012-04-22,19.1,8.7,0.1,13.9,18.45,22.85,18.75
40655,2012-04-23,17.3,7.3,0.0,12.3,21.25,19.65,19.6
40656,2012-04-24,19.7,9.6,2.5,14.649999999999999,22.9,19.75,16.6
40657,2012-04-25,18.9,10.1,0.0,14.5,23.35,19.55,18.15
40658,2012-04-26,22.9,9.7,0.0,16.299999999999997,24.0,18.0,20.45
40659,2012-04-27,26.9,10.0,0.0,18.45,24.6,16.700000000000003,20.9
40660,2012-04-28,29.6,12.9,0.0,21.25,22.85,18.25,19.45
40661,2012-04-29,29.7,16.1,0.0,22.9,19.65,20.35,15.95
40662,2012-04-30,31.3,15.4,0.0,23.35,19.75,22.0,21.15
40663,2012-05-01,32.9,15.1,0.0,24.0,19.55,22.4,24.0
40664,2012-05-02,33.2,16.0,0.0,24.6,18.0,13.15,17.45
40665,2012-05-03,28.7,17.0,0.4,22.85,16.700000000000003,12.35,17.4
40666,2012-05-04,23.3,16.0,0.0,19.65,18.25,14.45,22.2
40667,2012-05-05,25.2,14.3,0.0,19.75,20.35,14.450000000000001,24.5
40668,2012-05-06,24.7,14.4,0.0,19.55,22.0,13.35,23.9
40669,2012-05-07,22.0,14.0,4.8,18.0,22.4,13.3,20.8
40670,2012-05-08,23.1,10.3,0.0,16.700000000000003,13.15,16.35,20.15
40671,2012-05-09,25.4,11.1,0.0,18.25,12.35,19.45,19.200000000000003
40672,2012-05-10,28.7,12.0,0.0,20.35,14.45,21.1,18.05
40673,2012-05-11,30.5,13.5,0.0,22.0,14.450000000000001,21.25,19.1
40674,2012-05-12,29.6,15.2,6.8,22.4,13.35,21.3,21.3
40675,2012-05-13,17.0,9.3,0.0,13.15,13.3,23.1,23.7
40676,2012-05-14,15.1,9.6,0.7,12.35,16.35,20.700000000000003,25.3
40677,2012-05-15,18.2,10.7,0.0,14.45,19.45,18.75,26.75
40678,2012-05-16,18.1,10.8,0.0,14.450000000000001,21.1,19.6,27.5
40679,2012-05-17,17.0,9.7,0.0,13.35,21.25,16.6,28.65
40680,2012-05-18,20.7,5.9,0.0,13.3,21.3,18.15,28.799999999999997
40681,2012-05-19,24.1,8.6,0.0,16.35,23.1,20.45,24.95
40682,2012-05-20,27.3,11.6,0.0,19.45,20.700000000000003,20.9,23.95
40683,2012-05-21,27.2,15.0,9.5,21.1,18.75,19.45,24.7
40684,2012-05-22,26.1,16.4,8.0,21.25,19.6,15.95,22.55
40685,2012-05-23,27.6,15.0,2.2,21.3,16.6,21.15,19.8
40686,2012-05-24,27.0,19.2,0.0,23.1,18.15,24.0,20.15
40687,2012-05-25,23.8,17.6,0.0,20.700000000000003,20.45,17.45,22.95
40688,2012-05-26,23.4,14.1,0.0,18.75,20.9,17.4,25.45
40689,2012-05-27,24.8,14.4,0.2,19.6,19.45,22.2,28.95
40690,2012-05-28,22.3,10.9,6.4,16.6,15.95,24.5,29.85
40691,2012-05-29,24.8,11.5,0.0,18.15,21.15,23.9,30.7
40692,2012-05-30,26.3,14.6,0.0,20.45,24.0,20.8,31.05
40693,2012-05-31,26.3,15.5,1.0,20.9,17.45,20.15,30.2
40694,2012-06-01,23.0,15.9,0.0,19.45,17.4,19.200000000000003,31.0
40695,2012-06-02,19.2,12.7,0.0,15.95,22.2,18.05,29.35
40696,2012-06-03,29.2,13.1,0.0,21.15,24.5,19.1,28.05
40697,2012-06-04,28.3,19.7,15.2,24.0,23.9,21.3,29.45
40698,2012-06-05,21.2,13.7,0.0,17.45,20.8,23.7,28.349999999999998
40699,2012-06-06,25.0,9.8,0.0,17.4,20.15,25.3,25.950000000000003
40700,2012-06-07,28.0,16.4,0.0,22.2,19.200000000000003,26.75,27.35
40701,2012-06-08,30.5,18.5,0.0,24.5,18.05,27.5,22.95
40702,2012-06-09,29.1,18.7,11.3,23.9,19.1,28.65,20.85
40703,2012-06-10,25.0,16.6,0.7,20.8,21.3,28.799999999999997,22.4
40704,2012-06-11,24.2,16.1,0.0,20.15,23.7,24.95,20.2
40705,2012-06-12,22.3,16.1,4.8,19.200000000000003,25.3,23.95,19.25
40706,2012-06-13,20.6,15.5,0.0,18.05,26.75,24.7,18.8
40707,2012-06-14,24.3,13.9,0.0,19.1,27.5,22.55,21.45
40708,2012-06-15,28.0,14.6,0.0,21.3,28.65,19.8,25.8
40709,2012-06-16,31.4,16.0,0.0,23.7,28.799999999999997,20.15,24.9
40710,2012-06-17,33.1,17.5,0.0,25.3,24.95,22.95,20.95
40711,2012-06-18,33.6,19.9,0.0,26.75,23.95,25.45,20.65
40712,2012-06-19,34.6,20.4,0.0,27.5,24.7,28.95,23.35
40713,2012-06-20,35.3,22.0,0.0,28.65,22.55,29.85,24.9
40714,2012-06-21,34.3,23.3,23.5,28.799999999999997,19.8,30.7,23.1
40715,2012-06-22,31.5,18.4,0.0,24.95,20.15,31.05,23.4
40716,2012-06-23,28.9,19.0,0.0,23.95,22.95,30.2,25.650000000000002
40717,2012-06-24,30.7,18.7,0.0,24.7,25.45,31.0,26.95
40718,2012-06-25,29.0,16.1,12.2,22.55,28.95,29.35,26.6
40719,2012-06-26,24.1,15.5,0.0,19.8,29.85,28.05,23.15
40720,2012-06-27,25.6,14.7,0.0,20.15,30.7,29.45,23.75
40721,2012-06-28,29.0,16.9,0.0,22.95,31.05,28.349999999999998,25.65
40722,2012-06-29,32.9,18.0,0.0,25.45,30.2,25.950000000000003,26.5
40723,2012-06-30,36.5,21.4,0.0,28.95,31.0,27.35,27.35
40724,2012-07-01,37.0,22.7,0.0,29.85,29.35,22.95,27.9
40725,2012-07-02,37.3,24.1,0.0,30.7,28.05,20.85,29.25
40726,2012-07-03,36.7,25.4,0.0,31.05,29.45,22.4,30.75
40727,2012-07-04,36.5,23.9,0.0,30.2,28.349999999999998,20.2,27.650000000000002
40728,2012-07-05,38.2,23.8,0.2,31.0,25.950000000000003,19.25,23.35
40729,2012-07-06,37.7,21.0,0.0,29.35,27.35,18.8,22.75
40730,2012-07-07,35.5,20.6,0.0,28.05,22.95,21.45,21.700000000000003
40731,2012-07-08,35.5,23.4,0.0,29.45,20.85,25.8,18.75
40732,2012-07-09,33.3,23.4,1.8,28.349999999999998,22.4,24.9,19.15
40733,2012-07-10,32.1,19.8,0.0,25.950000000000003,20.2,20.95,19.35
40734,2012-07-11,32.6,22.1,2.5,27.35,19.25,20.65,19.75
40735,2012-07-12,27.2,18.7,0.0,22.95,18.8,23.35,21.15
40736,2012-07-13,24.2,17.5,0.1,20.85,21.45,24.9,22.65
40737,2012-07-14,30.8,14.0,7.6,22.4,25.8,23.1,24.25
40738,2012-07-15,25.0,15.4,0.6,20.2,24.9,23.4,23.9
40739,2012-07-16,23.1,15.4,0.0,19.25,20.95,25.650000000000002,24.6
40740,2012-07-17,23.2,14.4,0.0,18.8,20.65,26.95,27.299999999999997
40741,2012-07-18,26.5,16.4,0.0,21.45,23.35,26.6,28.55
40742,2012-07-19,33.0,18.6,3.0,25.8,24.9,23.15,29.4
40743,2012-07-20,31.2,18.6,0.8,24.9,23.1,23.75,29.25
40744,2012-07-21,25.4,16.5,0.4,20.95,23.4,25.65,28.25
40745,2012-07-22,26.0,15.3,0.0,20.65,25.650000000000002,26.5,28.25
40746,2012-07-23,29.3,17.4,0.0,23.35,26.95,27.35,24.4
40747,2012-07-24,30.0,19.8,10.6,24.9,26.6,27.9,20.5
40748,2012-07-25,26.8,19.4,0.0,23.1,23.15,29.25,20.65
40749,2012-07-26,27.3,19.5,1.2,23.4,23.75,30.75,23.6
40750,2012-07-27,32.2,19.1,0.0,25.650000000000002,25.65,27.650000000000002,24.45
40751,2012-07-28,33.5,20.4,16.0,26.95,26.5,23.35,26.2
40752,2012-07-29,34.1,19.1,9.7,26.6,27.35,22.75,21.65
40753,2012-07-30,28.2,18.1,0.0,23.15,27.9,21.700000000000003,24.299999999999997
40754,2012-07-31,29.7,17.8,0.0,23.75,29.25,18.75,26.05
40755,2012-08-01,31.6,19.7,0.0,25.65,30.75,19.15,25.200000000000003
40756,2012-08-02,32.6,20.4,0.0,26.5,27.650000000000002,19.35,24.95
40757,2012-08-03,33.2,21.5,0.0,27.35,23.35,19.75,22.9
40758,2012-08-04,33.3,22.5,0.0,27.9,22.75,21.15,18.15
40759,2012-08-05,36.5,22.0,0.1,29.25,21.700000000000003,22.65,22.1
40760,2012-08-06,37.8,23.7,0.0,30.75,18.75,24.25,23.5
40761,2012-08-07,35.2,20.1,0.0,27.650000000000002,19.15,23.9,24.3
40762,2012-08-08,27.7,19.0,0.0,23.35,19.35,24.6,22.45
40763,2012-08-09,27.4,18.1,0.0,22.75,19.75,27.299999999999997,22.5
40764,2012-08-10,25.6,17.8,0.0,21.700000000000003,21.15,28.55,17.25
40765,2012-08-11,23.0,14.5,0.0,18.75,22.65,29.4,14.600000000000001
40766,2012-08-12,24.0,14.3,0.0,19.15,24.25,29.25,17.95
40767,2012-08-13,24.9,13.8,0.0,19.35,23.9,28.25,16.9
40768,2012-08-14,24.9,14.6,0.0,19.75,24.6,28.25,18.15
40769,2012-08-15,27.7,14.6,0.0,21.15,27.299999999999997,24.4,20.15
40770,2012-08-16,29.7,15.6,0.0,22.65,28.55,20.5,20.6
40771,2012-08-17,29.0,19.5,0.0,24.25,29.4,20.65,13.45
40772,2012-08-18,30.2,17.6,0.0,23.9,29.25,23.6,13.899999999999999
40773,2012-08-19,32.1,17.1,0.0,24.6,28.25,24.45,14.350000000000001
40774,2012-08-20,35.8,18.8,0.0,27.299999999999997,28.25,26.2,17.45
40775,2012-08-21,36.6,20.5,0.0,28.55,24.4,21.65,19.6
40776,2012-08-22,37.4,21.4,0.0,29.4,20.5,24.299999999999997,20.7
40777,2012-08-23,34.1,24.4,0.0,29.25,20.65,26.05,21.45
40778,2012-08-24,35.3,21.2,0.0,28.25,23.6,25.200000000000003,23.299999999999997
40779,2012-08-25,34.2,22.3,0.0,28.25,24.45,24.95,19.450000000000003
40780,2012-08-26,29.4,19.4,0.7,24.4,26.2,22.9,20.0
40781,2012-08-27,24.6,16.4,0.0,20.5,21.65,18.15,20.3
40782,2012-08-28,28.1,13.2,0.0,20.65,24.299999999999997,22.1,21.05
40783,2012-08-29,31.1,16.1,0.0,23.6,26.05,23.5,18.3
40784,2012-08-30,31.4,17.5,0.0,24.45,25.200000000000003,24.3,17.45
40785,2012-08-31,33.4,19.0,0.0,26.2,24.95,22.45,16.9
40786,2012-09-01,26.8,16.5,0.1,21.65,22.9,22.5,16.5
40787,2012-09-02,31.7,16.9,0.0,24.299999999999997,18.15,17.25,18.3
40788,2012-09-03,33.7,18.4,0.0,26.05,22.1,14.600000000000001,18.1
40789,2012-09-04,30.3,20.1,0.0,25.200000000000003,23.5,17.95,11.25
40790,2012-09-05,30.7,19.2,0.0,24.95,24.3,16.9,11.75
40791,2012-09-06,26.6,19.2,0.0,22.9,22.45,18.15,11.95
40792,2012-09-07,24.3,12.0,0.0,18.15,22.5,20.15,11.2
40793,2012-09-08,27.4,16.8,0.0,22.1,17.25,20.6,11.25
40794,2012-09-09,29.8,17.2,0.0,23.5,14.600000000000001,13.45,14.200000000000001
40795,2012-09-10,31.8,16.8,0.0,24.3,17.95,13.899999999999999,13.05
40796,2012-09-11,29.0,15.9,0.0,22.45,16.9,14.350000000000001,16.85
40797,2012-09-12,28.9,16.1,0.9,22.5,18.15,17.45,13.25
40798,2012-09-13,23.0,11.5,7.8,17.25,20.15,19.6,13.35
40799,2012-09-14,16.8,12.4,0.1,14.600000000000001,20.6,20.7,15.2
40800,2012-09-15,21.5,14.4,0.0,17.95,13.45,21.45,15.35
40801,2012-09-16,21.3,12.5,0.0,16.9,13.899999999999999,23.299999999999997,16.75
40802,2012-09-17,24.8,11.5,0.0,18.15,14.350000000000001,19.450000000000003,15.75
40803,2012-09-18,25.2,15.1,0.0,20.15,17.45,20.0,15.4
40804,2012-09-19,26.3,14.9,9.0,20.6,19.6,20.3,15.299999999999999
40805,2012-09-20,16.5,10.4,0.1,13.45,20.7,21.05,10.4
40806,2012-09-21,20.2,7.6,0.0,13.899999999999999,21.45,18.3,10.45
40807,2012-09-22,21.3,7.4,0.0,14.350000000000001,23.299999999999997,17.45,10.95
40808,2012-09-23,22.0,12.9,0.0,17.45,19.450000000000003,16.9,11.8
40809,2012-09-24,27.2,12.0,1.5,19.6,20.0,16.5,6.75
40810,2012-09-25,25.4,16.0,0.0,20.7,20.3,18.3,3.4499999999999997
40811,2012-09-26,28.3,14.6,0.0,21.45,21.05,18.1,4.199999999999999
40812,2012-09-27,28.9,17.7,0.0,23.299999999999997,18.3,11.25,5.05
40813,2012-09-28,24.1,14.8,0.0,19.450000000000003,17.45,11.75,7.9
40814,2012-09-29,24.5,15.5,0.0,20.0,16.9,11.95,11.4
40815,2012-09-30,24.5,16.1,0.0,20.3,16.5,11.2,7.6
40816,2012-10-01,25.0,17.1,8.0,21.05,18.3,11.25,13.95
40817,2012-10-02,21.6,15.0,9.9,18.3,18.1,14.200000000000001,12.95
40818,2012-10-03,21.0,13.9,0.0,17.45,11.25,13.05,9.25
40819,2012-10-04,23.4,10.4,0.0,16.9,11.75,16.85,7.15
40820,2012-10-05,21.4,11.6,0.0,16.5,11.95,13.25,11.35
40821,2012-10-06,25.0,11.6,0.0,18.3,11.2,13.35,10.0
40822,2012-10-07,23.3,12.9,5.9,18.1,11.25,15.2,7.050000000000001
40823,2012-10-08,14.1,8.4,0.0,11.25,14.200000000000001,15.35,9.2
40824,2012-10-09,18.2,5.3,0.0,11.75,13.05,16.75,10.25
40825,2012-10-10,16.2,7.7,0.0,11.95,16.85,15.75,11.350000000000001
40826,2012-10-11,15.6,6.8,0.0,11.2,13.25,15.4,7.4
40827,2012-10-12,14.0,8.5,0.0,11.25,13.35,15.299999999999999,7.050000000000001
40828,2012-10-13,18.1,10.3,0.0,14.200000000000001,15.2,10.4,8.05
40829,2012-10-14,15.1,11.0,0.2,13.05,15.35,10.45,7.1
40830,2012-10-15,20.6,13.1,3.2,16.85,16.75,10.95,8.3
40831,2012-10-16,17.4,9.1,14.2,13.25,15.75,11.8,9.4
40832,2012-10-17,18.4,8.3,0.0,13.35,15.4,6.75,7.85
40833,2012-10-18,19.8,10.6,0.0,15.2,15.299999999999999,3.4499999999999997,7.75
40834,2012-10-19,22.2,8.5,0.0,15.35,10.4,4.199999999999999,8.8
40835,2012-10-20,24.0,9.5,0.0,16.75,10.45,5.05,8.6
40836,2012-10-21,22.5,9.0,0.0,15.75,10.95,7.9,10.15
40837,2012-10-22,22.0,8.8,0.0,15.4,11.8,11.4,8.149999999999999
40838,2012-10-23,21.4,9.2,0.0,15.299999999999999,6.75,7.6,8.05
40839,2012-10-24,14.0,6.8,0.0,10.4,3.4499999999999997,13.95,11.65
40840,2012-10-25,12.1,8.8,0.0,10.45,4.199999999999999,12.95,10.45
40841,2012-10-26,14.5,7.4,3.5,10.95,5.05,9.25,11.850000000000001
40842,2012-10-27,16.2,7.4,9.2,11.8,7.9,7.15,6.3
40843,2012-10-28,11.7,1.8,5.0,6.75,11.4,11.35,4.45
40844,2012-10-29,6.1,0.8,2.8,3.4499999999999997,7.6,10.0,3.05
40845,2012-10-30,8.2,0.2,0.0,4.199999999999999,13.95,7.050000000000001,2.15
40846,2012-10-31,8.5,1.6,0.0,5.05,12.95,9.2,1.1999999999999997
40847,2012-11-01,11.8,4.0,7.9,7.9,9.25,10.25,2.5
40848,2012-11-02,14.8,8.0,0.0,11.4,7.15,11.350000000000001,0.34999999999999987
40849,2012-11-03,11.6,3.6,0.0,7.6,11.35,7.4,-1.4500000000000002
40850,2012-11-04,19.7,8.2,2.2,13.95,10.0,7.050000000000001,-2.8
40851,2012-11-05,16.9,9.0,0.2,12.95,7.050000000000001,8.05,-2.4499999999999997
40852,2012-11-06,12.8,5.7,0.0,9.25,9.2,7.1,-1.45
40853,2012-11-07,10.5,3.8,0.0,7.15,10.25,8.3,-1.5000000000000002
40854,2012-11-08,15.2,7.5,0.0,11.35,11.350000000000001,9.4,-2.5999999999999996
40855,2012-11-09,12.8,7.2,0.0,10.0,7.4,7.85,-2.4
40856,2012-11-10,10.4,3.7,0.0,7.050000000000001,7.050000000000001,7.75,-1.95
40857,2012-11-11,13.0,5.4,0.3,9.2,8.05,8.8,1.5
40858,2012-11-12,12.8,7.7,1.8,10.25,7.1,8.6,3.15
40859,2012-11-13,13.9,8.8,0.0,11.350000000000001,8.3,10.15,2.95
40860,2012-11-14,11.4,3.4,0.0,7.4,9.4,8.149999999999999,4.4
40861,2012-11-15,9.8,4.3,0.0,7.050000000000001,7.85,8.05,5.3
40862,2012-11-16,11.1,5.0,0.0,8.05,7.75,11.65,3.65
40863,2012-11-17,9.4,4.8,0.0,7.1,8.8,10.45,-0.09999999999999987
40864,2012-11-18,11.0,5.6,0.0,8.3,8.6,11.850000000000001,-2.1
40865,2012-11-19,11.1,7.7,0.0,9.4,10.15,6.3,-0.8
40866,2012-11-20,11.4,4.3,0.0,7.85,8.149999999999999,4.45,0.4999999999999999
40867,2012-11-21,12.0,3.5,0.0,7.75,8.05,3.05,1.2
40868,2012-11-22,10.7,6.9,0.4,8.8,11.65,2.15,4.5
40869,2012-11-23,10.0,7.2,0.1,8.6,10.45,1.1999999999999997,5.949999999999999
40870,2012-11-24,12.0,8.3,0.0,10.15,11.850000000000001,2.5,6.2
40871,2012-11-25,10.7,5.6,0.0,8.149999999999999,6.3,0.34999999999999987,2.15
40872,2012-11-26,9.9,6.2,0.0,8.05,4.45,-1.4500000000000002,-0.6499999999999999
40873,2012-11-27,16.5,6.8,0.0,11.65,3.05,-2.8,0.5
40874,2012-11-28,13.2,7.7,1.3,10.45,2.15,-2.4499999999999997,-0.5999999999999999
40875,2012-11-29,16.1,7.6,1.5,11.850000000000001,1.1999999999999997,-1.45,0.30000000000000004
40876,2012-11-30,8.0,4.6,0.0,6.3,2.5,-1.5000000000000002,3.5500000000000003
40877,2012-12-01,6.9,2.0,0.7,4.45,0.34999999999999987,-2.5999999999999996,7.2
40878,2012-12-02,5.0,1.1,4.9,3.05,-1.4500000000000002,-2.4,7.7
40879,2012-12-03,3.7,0.6,0.0,2.15,-2.8,-1.95,3.1999999999999997
40880,2012-12-04,4.1,-1.7,7.4,1.1999999999999997,-2.4499999999999997,1.5,1.8499999999999999
40881,2012-12-05,4.8,0.2,0.0,2.5,-1.45,3.15,-1.5
40882,2012-12-06,3.4,-2.7,0.0,0.34999999999999987,-1.5000000000000002,2.95,0.10000000000000009
40883,2012-12-07,0.7,-3.6,0.0,-1.4500000000000002,-2.5999999999999996,4.4,-1.6500000000000001
40884,2012-12-08,-0.5,-5.1,0.0,-2.8,-2.4,5.3,2.55
40885,2012-12-09,-0.3,-4.6,0.0,-2.4499999999999997,-1.95,3.65,-1.2
40886,2012-12-10,0.9,-3.8,0.2,-1.45,1.5,-0.09999999999999987,-0.7999999999999999
40887,2012-12-11,1.4,-4.4,0.0,-1.5000000000000002,3.15,-2.1,0.3500000000000001
40888,2012-12-12,-1.4,-3.8,0.0,-2.5999999999999996,2.95,-0.8,2.65
40889,2012-12-13,0.5,-5.3,0.0,-2.4,4.4,0.4999999999999999,3.0
40890,2012-12-14,0.4,-4.3,0.0,-1.95,5.3,1.2,2.4499999999999997
40891,2012-12-15,4.2,-1.2,15.0,1.5,3.65,4.5,1.5999999999999999
40892,2012-12-16,4.8,1.5,1.2,3.15,-0.09999999999999987,5.949999999999999,-1.7
40893,2012-12-17,4.5,1.4,2.6,2.95,-2.1,6.2,0.10000000000000009
40894,2012-12-18,6.7,2.1,1.3,4.4,-0.8,2.15,4.0
40895,2012-12-19,8.0,2.6,0.0,5.3,0.4999999999999999,-0.6499999999999999,2.5999999999999996
40896,2012-12-20,6.6,0.7,0.0,3.65,1.2,0.5,1.2499999999999998
40897,2012-12-21,3.2,-3.4,0.0,-0.09999999999999987,4.5,-0.5999999999999999,1.05
40898,2012-12-22,1.2,-5.4,0.0,-2.1,5.949999999999999,0.30000000000000004,-0.44999999999999996
40899,2012-12-23,0.4,-2.0,8.6,-0.8,6.2,3.5500000000000003,-0.30000000000000004
40900,2012-12-24,2.3,-1.3,0.0,0.4999999999999999,2.15,7.2,-1.8499999999999999
40901,2012-12-25,3.0,-0.6,0.0,1.2,-0.6499999999999999,7.7,0.35
40902,2012-12-26,7.4,1.6,5.8,4.5,0.5,3.1999999999999997,1.7499999999999998
40903,2012-12-27,9.2,2.7,0.0,5.949999999999999,-0.5999999999999999,1.8499999999999999,6.449999999999999
40904,2012-12-28,8.5,3.9,0.0,6.2,0.30000000000000004,-1.5,8.2
40905,2012-12-29,6.0,-1.7,0.0,2.15,3.5500000000000003,0.10000000000000009,8.8
40906,2012-12-30,2.2,-3.5,0.0,-0.6499999999999999,7.2,-1.6500000000000001,7.3999999999999995
40907,2012-12-31,2.9,-1.9,0.0,0.5,7.7,2.55,2.7
40908,2013-01-01,2.1,-3.3,0.0,-0.5999999999999999,3.1999999999999997,-1.2,2.65
40909,2013-01-02,3.2,-2.6,0.0,0.30000000000000004,1.8499999999999999,-0.7999999999999999,4.7
40910,2013-01-03,7.4,-0.3,0.0,3.5500000000000003,-1.5,0.3500000000000001,5.3
40911,2013-01-04,9.8,4.6,0.3,7.2,0.10000000000000009,2.65,2.35
40912,2013-01-05,9.9,5.5,0.0,7.7,-1.6500000000000001,3.0,0.8999999999999999
40913,2013-01-06,5.6,0.8,1.1,3.1999999999999997,2.55,2.4499999999999997,-0.6500000000000001
40914,2013-01-07,4.1,-0.4,0.0,1.8499999999999999,-1.2,1.5999999999999999,-0.7999999999999999
40915,2013-01-08,0.7,-3.7,2.1,-1.5,-0.7999999999999999,-1.7,-1.65
40916,2013-01-09,2.5,-2.3,0.0,0.10000000000000009,0.3500000000000001,0.10000000000000009,-0.3999999999999999
40917,2013-01-10,1.1,-4.4,0.0,-1.6500000000000001,2.65,4.0,4.7
40918,2013-01-11,5.3,-0.2,0.0,2.55,3.0,2.5999999999999996,4.15
40919,2013-01-12,1.0,-3.4,0.2,-1.2,2.4499999999999997,1.2499999999999998,6.1
40920,2013-01-13,0.8,-2.4,10.8,-0.7999999999999999,1.5999999999999999,1.05,4.55
40921,2013-01-14,3.6,-2.9,15.5,0.3500000000000001,-1.7,-0.44999999999999996,2.65
40922,2013-01-15,4.6,0.7,5.5,2.65,0.10000000000000009,-0.30000000000000004,3.55
40923,2013-01-16,5.2,0.8,0.0,3.0,4.0,-1.8499999999999999,2.75
40924,2013-01-17,4.8,0.1,3.5,2.4499999999999997,2.5999999999999996,0.35,2.25
